id,cod_versione,testo_breve
Nee_1,lxx,καὶ ἐν τῷ πρώτῳ ἔτει Κύρου τοῦ βασιλέως Περσῶν τοῦ τελεσθῆναι λόγον κυρίου ἀπὸ στόματος Ιερεμιου ἐξήγειρεν κύριος τὸ πνεῦμα Κύρου βασιλέως Περσῶν καὶ παρήγγειλεν φωνὴν ἐν πάσῃ βασιλείᾳ αὐτοῦ καί γε ἐν γραπτῷ λέγων οὕτως εἶπεν Κῦρος βασιλεὺς Περσῶν πάσας τὰς βασιλείας τῆς γῆς ἔδωκέν μοι κύριος ὁ θεὸς τοῦ οὐρανοῦ καὶ αὐτὸς ἐπεσκέψατο ἐπ’ ἐμὲ τοῦ οἰκοδομῆσαι αὐτῷ οἶκον ἐν Ιερουσαλημ τῇ ἐν τῇ Ιουδαίᾳ
Nee_2,lxx,καὶ οὗτοι οἱ υἱοὶ τῆς χώρας οἱ ἀναβαίνοντες ἀπὸ τῆς αἰχμαλωσίας τῆς ἀποικίας ἧς ἀπῴκισεν Ναβουχοδονοσορ βασιλεὺς Βαβυλῶνος εἰς Βαβυλῶνα καὶ ἐπέστρεψαν εἰς Ιερουσαλημ καὶ Ιουδα ἀνὴρ εἰς πόλιν αὐτοῦ οἳ ἦλθον μετὰ Ζοροβαβελ Ἰησοῦς Νεεμιας Σαραιας Ρεελιας Μαρδοχαιος Βαλασαν Μασφαρ Βαγουι Ρεουμ Βαανα ἀνδρῶν ἀριθμὸς λαοῦ Ισραηλ
Nee_3,lxx,καὶ ἔφθασεν ὁ μὴν ὁ ἕβδομος καὶ οἱ υἱοὶ Ισραηλ ἐν πόλεσιν αὐτῶν καὶ συνήχθη ὁ λαὸς ὡς ἀνὴρ εἷς εἰς Ιερουσαλημ καὶ ἀνέστη Ἰησοῦς ὁ τοῦ Ιωσεδεκ καὶ οἱ ἀδελφοὶ αὐτοῦ ἱερεῖς καὶ Ζοροβαβελ ὁ τοῦ Σαλαθιηλ καὶ οἱ ἀδελφοὶ αὐτοῦ καὶ ᾠκοδόμησαν τὸ θυσιαστήριον θεοῦ Ισραηλ τοῦ ἀνενέγκαι ἐπ’ αὐτὸ ὁλοκαυτώσεις κατὰ τὰ γεγραμμένα ἐν νόμῳ Μωυσῆ ἀνθρώπου τοῦ θεοῦ
Nee_4,lxx,καὶ ἤκουσαν οἱ θλίβοντες Ιουδα καὶ Βενιαμιν ὅτι οἱ υἱοὶ τῆς ἀποικίας οἰκοδομοῦσιν οἶκον τῷ κυρίῳ θεῷ Ισραηλ καὶ ἤγγισαν πρὸς Ζοροβαβελ καὶ πρὸς τοὺς ἄρχοντας τῶν πατριῶν καὶ εἶπαν αὐτοῖς οἰκοδομήσομεν μεθ’ ὑμῶν ὅτι ὡς ὑμεῖς ἐκζητοῦμεν τῷ θεῷ ὑμῶν καὶ αὐτῷ ἡμεῖς θυσιάζομεν ἀπὸ ἡμερῶν Ασαραδδων βασιλέως Ασσουρ τοῦ ἐνέγκαντος ἡμᾶς ὧδε
Nee_5,lxx,καὶ ἐπροφήτευσεν Αγγαιος ὁ προφήτης καὶ Ζαχαριας ὁ τοῦ Αδδω προφητείαν ἐπὶ τοὺς Ιουδαίους τοὺς ἐν Ιουδα καὶ Ιερουσαλημ ἐν ὀνόματι θεοῦ Ισραηλ ἐπ’ αὐτούς τότε ἀνέστησαν Ζοροβαβελ ὁ τοῦ Σαλαθιηλ καὶ Ἰησοῦς ὁ υἱὸς Ιωσεδεκ καὶ ἤρξαντο οἰκοδομῆσαι τὸν οἶκον τοῦ θεοῦ τὸν ἐν Ιερουσαλημ καὶ μετ’ αὐτῶν οἱ προφῆται τοῦ θεοῦ βοηθοῦντες αὐτοῖς
Nee_6,lxx,τότε Δαρεῖος ὁ βασιλεὺς ἔθηκεν γνώμην καὶ ἐπεσκέψατο ἐν ταῖς βιβλιοθήκαις ὅπου ἡ γάζα κεῖται ἐν Βαβυλῶνι καὶ εὑρέθη ἐν πόλει ἐν τῇ βάρει τῆς Μήδων πόλεως κεφαλὶς μία καὶ τοῦτο ἦν γεγραμμένον ἐν αὐτῇ ὑπόμνημα
Nee_7,lxx,καὶ μετὰ τὰ ῥήματα ταῦτα ἐν βασιλείᾳ Αρθασασθα βασιλέως Περσῶν ἀνέβη Εσδρας υἱὸς Σαραιου υἱοῦ Αζαριου υἱοῦ Ελκια υἱοῦ Σαλουμ υἱοῦ Σαδδουκ υἱοῦ Αχιτωβ
Nee_8,lxx,καὶ οὗτοι οἱ ἄρχοντες πατριῶν αὐτῶν οἱ ὁδηγοὶ ἀναβαίνοντες μετ’ ἐμοῦ ἐν βασιλείᾳ Αρθασασθα τοῦ βασιλέως Βαβυλῶνος ἀπὸ υἱῶν Φινεες Γηρσωμ ἀπὸ υἱῶν Ιθαμαρ Δανιηλ ἀπὸ υἱῶν Δαυιδ Ατους
Nee_9,lxx,καὶ ὡς ἐτελέσθη ταῦτα ἤγγισαν πρός με οἱ ἄρχοντες λέγοντες οὐκ ἐχωρίσθη ὁ λαὸς Ισραηλ καὶ οἱ ἱερεῖς καὶ οἱ Λευῖται ἀπὸ λαῶν τῶν γαιῶν ἐν μακρύμμασιν αὐτῶν τῷ Χανανι ὁ Εθι ὁ Φερεζι ὁ Ιεβουσι ὁ Αμμωνι ὁ Μωαβι ὁ Μοσερι καὶ ὁ Αμορι ὅτι ἐλάβοσαν ἀπὸ θυγατέρων αὐτῶν ἑαυτοῖς καὶ τοῖς υἱοῖς αὐτῶν καὶ παρήχθη σπέρμα τὸ ἅγιον ἐν λαοῖς τῶν γαιῶν καὶ χεὶρ τῶν ἀρχόντων ἐν τῇ ἀσυνθεσίᾳ ταύτῃ ἐν ἀρχῇ
Nee_10,lxx,καὶ ὡς προσηύξατο Εσδρας καὶ ὡς ἐξηγόρευσεν κλαίων καὶ προσευχόμενος ἐνώπιον οἴκου τοῦ θεοῦ συνήχθησαν πρὸς αὐτὸν ἀπὸ Ισραηλ ἐκκλησία πολλὴ σφόδρα ἄνδρες καὶ γυναῖκες καὶ νεανίσκοι ὅτι ἔκλαυσεν ὁ λαὸς καὶ ὕψωσεν κλαίων καὶ ἀπεκρίθη Σεχενιας υἱὸς Ιιηλ ἀπὸ υἱῶν Ηλαμ καὶ εἶπεν τῷ Εσδρα ἡμεῖς ἠσυνθετήσαμεν τῷ θεῷ ἡμῶν καὶ ἐκαθίσαμεν γυναῖκας ἀλλοτρίας ἀπὸ λαῶν τῆς γῆς καὶ νῦν ἔστιν ὑπομονὴ τῷ Ισραηλ ἐπὶ τούτῳ
Nee_11,lxx,λόγοι Νεεμια υἱοῦ Αχαλια καὶ ἐγένετο ἐν μηνὶ Χασεηλου ἔτους εἰκοστοῦ καὶ ἐγὼ ἤμην ἐν Σουσαν αβιρα καὶ ἦλθεν Ανανι εἷς ἀπὸ ἀδελφῶν μου αὐτὸς καὶ ἄνδρες Ιουδα καὶ ἠρώτησα αὐτοὺς περὶ τῶν σωθέντων οἳ κατελείφθησαν ἀπὸ τῆς αἰχμαλωσίας καὶ περὶ Ιερουσαλημ
Nee_12,lxx,καὶ ἐγένετο ἐν μηνὶ Νισαν ἔτους εἰκοστοῦ Αρθασασθα βασιλεῖ καὶ ἦν ὁ οἶνος ἐνώπιον ἐμοῦ καὶ ἔλαβον τὸν οἶνον καὶ ἔδωκα τῷ βασιλεῖ καὶ οὐκ ἦν ἕτερος ἐνώπιον αὐτοῦ καὶ εἶπέν μοι ὁ βασιλεύς διὰ τί τὸ πρόσωπόν σου πονηρὸν καὶ οὐκ εἶ μετριάζων οὐκ ἔστιν τοῦτο εἰ μὴ πονηρία καρδίας καὶ ἐφοβήθην πολὺ σφόδρα
Nee_13,lxx,καὶ ἀνέστη Ελισουβ ὁ ἱερεὺς ὁ μέγας καὶ οἱ ἀδελφοὶ αὐτοῦ οἱ ἱερεῖς καὶ ᾠκοδόμησαν τὴν πύλην τὴν προβατικήν αὐτοὶ ἡγίασαν αὐτὴν καὶ ἔστησαν θύρας αὐτῆς καὶ ἕως πύργου τῶν ἑκατὸν ἡγίασαν ἕως πύργου Ανανεηλ καὶ ἐπὶ χεῖρας υἱῶν ἀνδρῶν Ιεριχω καὶ ἐπὶ χεῖρας υἱῶν Ζακχουρ υἱοῦ Αμαρι
Tob_1,lxx,βίβλος λόγων Τωβιτ τοῦ Τωβιηλ τοῦ Ανανιηλ τοῦ Αδουηλ τοῦ Γαβαηλ ἐκ τοῦ σπέρματος Ασιηλ ἐκ τῆς φυλῆς Νεφθαλιμ ὃς ᾐχμαλωτεύθη ἐν ἡμέραις Ενεμεσσαρου τοῦ βασιλέως Ἀσσυρίων ἐκ Θισβης ἥ ἐστιν ἐκ δεξιῶν Κυδιως τῆς Νεφθαλιμ ἐν τῇ Γαλιλαίᾳ ὑπεράνω Ασηρ
Tob_2,lxx,ὅτε δὲ κατῆλθον εἰς τὸν οἶκόν μου καὶ ἀπεδόθη μοι Αννα ἡ γυνή μου καὶ Τωβιας ὁ υἱός μου ἐν τῇ πεντηκοστῇ τῇ ἑορτῇ ἥ ἐστιν ἁγία ἑπτὰ ἑβδομάδων ἐγενήθη ἄριστον καλόν μοι καὶ ἀνέπεσα τοῦ φαγεῖν καὶ ἐθεασάμην ὄψα πολλὰ καὶ εἶπα τῷ υἱῷ μου βάδισον καὶ ἄγαγε ὃν ἐὰν εὕρῃς τῶν ἀδελφῶν ἡμῶν ἐνδεῆ ὃς μέμνηται τοῦ κυρίου καὶ ἰδοὺ μενῶ σε
Tob_3,lxx,καὶ λυπηθεὶς ἔκλαυσα καὶ προσευξάμην μετ’ ὀδύνης λέγων δίκαιος εἶ κύριε καὶ πάντα τὰ ἔργα σου καὶ πᾶσαι αἱ ὁδοί σου ἐλεημοσύναι καὶ ἀλήθεια καὶ κρίσιν ἀληθινὴν καὶ δικαίαν σὺ κρίνεις εἰς τὸν αἰῶνα
Tob_4,lxx,ἐν τῇ ἡμέρᾳ ἐκείνῃ ἐμνήσθη Τωβιτ περὶ τοῦ ἀργυρίου οὗ παρέθετο Γαβαηλ ἐν Ῥάγοις τῆς Μηδίας καὶ εἶπεν ἐν ἑαυτῷ ἐγὼ ᾐτησάμην θάνατον τί οὐ καλῶ Τωβιαν τὸν υἱόν μου ἵνα αὐτῷ ὑποδείξω πρὶν ἀποθανεῖν με
Tob_5,lxx,καὶ ἀποκριθεὶς Τωβιας εἶπεν αὐτῷ πάτερ ποιήσω πάντα ὅσα ἐντέταλσαί μοι ἀλλὰ πῶς δυνήσομαι λαβεῖν τὸ ἀργύριον καὶ οὐ γινώσκω αὐτόν
Tob_6,lxx,οἱ δὲ πορευόμενοι τὴν ὁδὸν ἦλθον ἑσπέρας ἐπὶ τὸν Τίγριν ποταμὸν καὶ ηὐλίζοντο ἐκεῖ τὸ δὲ παιδάριον κατέβη περικλύσασθαι καὶ ἀνεπήδησεν ἰχθὺς ἀπὸ τοῦ ποταμοῦ καὶ ἐβουλήθη καταπιεῖν τὸ παιδάριον
Tob_7,lxx,καὶ ἦλθον εἰς Ἐκβάτανα καὶ παρεγένοντο εἰς τὴν οἰκίαν Ραγουηλ Σαρρα δὲ ὑπήντησεν αὐτοῖς καὶ ἐχαιρέτισεν αὐτοὺς καὶ αὐτοὶ αὐτήν καὶ εἰσήγαγεν αὐτοὺς εἰς τὴν οἰκίαν καὶ εἶπεν Ραγουηλ Εδνα τῇ γυναικὶ αὐτοῦ ὡς ὅμοιος ὁ νεανίσκος Τωβιτ τῷ ἀνεψιῷ μου
Tob_8,lxx,ὅτε δὲ συνετέλεσαν δειπνοῦντες εἰσήγαγον Τωβιαν πρὸς αὐτήν ὁ δὲ πορευόμενος ἐμνήσθη τῶν λόγων Ραφαηλ καὶ ἔλαβεν τὴν τέφραν τῶν θυμιαμάτων καὶ ἐπέθηκεν τὴν καρδίαν τοῦ ἰχθύος καὶ τὸ ἧπαρ καὶ ἐκάπνισεν
Tob_9,lxx,καὶ ἐκάλεσεν Τωβιας τὸν Ραφαηλ καὶ εἶπεν αὐτῷ Αζαρια ἄδελφε λαβὲ μετὰ σεαυτοῦ παῖδα καὶ δύο καμήλους καὶ πορεύθητι ἐν Ῥάγοις τῆς Μηδίας παρὰ Γαβαηλ καὶ κόμισαί μοι τὸ ἀργύριον καὶ αὐτὸν ἄγε εἰς τὸν γάμον
Tob_10,lxx,καὶ Τωβιτ ὁ πατὴρ αὐτοῦ ἐλογίζετο ἑκάστης ἡμέρας καὶ ὡς ἐπληρώθησαν αἱ ἡμέραι τῆς πορείας καὶ οὐκ ἤρχοντο εἶπεν μήποτε κατῄσχυνται ἢ μήποτε ἀπέθανεν Γαβαηλ καὶ οὐδεὶς δίδωσιν αὐτῷ τὸ ἀργύριον
Tob_11,lxx,καὶ ἐπορεύετο μέχρις οὗ ἐγγίσαι αὐτοὺς εἰς Νινευη καὶ εἶπεν Ραφαηλ πρὸς Τωβιαν οὐ γινώσκεις ἄδελφε πῶς ἀφῆκας τὸν πατέρα σου
Tob_12,lxx,καὶ ἐκάλεσεν Τωβιτ Τωβιαν τὸν υἱὸν αὐτοῦ καὶ εἶπεν αὐτῷ ὅρα τέκνον μισθὸν τῷ ἀνθρώπῳ τῷ συνελθόντι σοι καὶ προσθεῖναι αὐτῷ δεῖ καὶ εἶπεν αὐτῷ πάτερ οὐ βλάπτομαι δοὺς αὐτῷ τὸ ἥμισυ ὧν ἐνήνοχα
Tob_13,lxx,καὶ Τωβιτ ἔγραψεν προσευχὴν εἰς ἀγαλλίασιν καὶ εἶπεν εὐλογητὸς ὁ θεὸς ὁ ζῶν εἰς τοὺς αἰῶνας καὶ ἡ βασιλεία αὐτοῦ ὅτι αὐτὸς μαστιγοῖ καὶ ἐλεᾷ κατάγει εἰς ᾅδην καὶ ἀνάγει καὶ οὐκ ἔστιν ὃς ἐκφεύξεται τὴν χεῖρα αὐτοῦ
Tob_14,lxx,καὶ ἐπαύσατο ἐξομολογούμενος Τωβιτ καὶ ἦν ἐτῶν πεντήκοντα ὀκτώ ὅτε ἀπώλεσεν τὰς ὄψεις καὶ μετὰ ἔτη ὀκτὼ ἀνέβλεψεν καὶ ἐποίει ἐλεημοσύνας καὶ προσέθετο φοβεῖσθαι κύριον τὸν θεὸν καὶ ἐξομολογεῖσθαι αὐτῷ
Gdt_1,lxx,ἔτους δωδεκάτου τῆς βασιλείας Ναβουχοδονοσορ ὃς ἐβασίλευσεν Ἀσσυρίων ἐν Νινευη τῇ πόλει τῇ μεγάλῃ ἐν ταῖς ἡμέραις Αρφαξαδ ὃς ἐβασίλευσεν Μήδων ἐν Ἐκβατάνοις καὶ ᾠκοδόμησεν ἐπ’ Ἐκβατάνων κύκλῳ τείχη ἐκ λίθων λελαξευμένων εἰς πλάτος πηχῶν τριῶν καὶ εἰς μῆκος πηχῶν ἓξ καὶ ἐποίησεν τὸ ὕψος τοῦ τείχους πηχῶν ἑβδομήκοντα καὶ τὸ πλάτος αὐτοῦ πηχῶν πεντήκοντα
Gdt_2,lxx,καὶ ἐν τῷ ἔτει τῷ ὀκτωκαιδεκάτῳ δευτέρᾳ καὶ εἰκάδι τοῦ πρώτου μηνὸς ἐγένετο λόγος ἐν οἴκῳ Ναβουχοδονοσορ βασιλέως Ἀσσυρίων ἐκδικῆσαι πᾶσαν τὴν γῆν καθὼς ἐλάλησεν καὶ συνεκάλεσεν πάντας τοὺς θεράποντας αὐτοῦ καὶ πάντας τοὺς μεγιστᾶνας αὐτοῦ καὶ ἔθετο μετ’ αὐτῶν τὸ μυστήριον τῆς βουλῆς αὐτοῦ καὶ συνετέλεσεν πᾶσαν τὴν κακίαν τῆς γῆς ἐκ τοῦ στόματος αὐτοῦ
Gdt_3,lxx,καὶ ἀπέστειλαν πρὸς αὐτὸν ἀγγέλους λόγοις εἰρηνικοῖς λέγοντες ἰδοὺ ἡμεῖς οἱ παῖδες Ναβουχοδονοσορ βασιλέως μεγάλου παρακείμεθα ἐνώπιόν σου χρῆσαι ἡμῖν καθὼς ἀρεστόν ἐστιν τῷ προσώπῳ σου
Gdt_4,lxx,καὶ ἤκουσαν οἱ υἱοὶ Ισραηλ οἱ κατοικοῦντες ἐν τῇ Ιουδαίᾳ πάντα ὅσα ἐποίησεν Ολοφέρνης τοῖς ἔθνεσιν ὁ ἀρχιστράτηγος Ναβουχοδονοσορ βασιλέως Ἀσσυρίων καὶ ὃν τρόπον ἐσκύλευσεν πάντα τὰ ἱερὰ αὐτῶν καὶ ἔδωκεν αὐτὰ εἰς ἀφανισμόν καὶ ἐφοβήθησαν σφόδρα σφόδρα ἀπὸ προσώπου αὐτοῦ καὶ περὶ Ιερουσαλημ καὶ τοῦ ναοῦ κυρίου θεοῦ αὐτῶν ἐταράχθησαν
Gdt_5,lxx,καὶ ἀνηγγέλη Ολοφέρνῃ ἀρχιστρατήγῳ δυνάμεως Ασσουρ διότι οἱ υἱοὶ Ισραηλ παρεσκευάσαντο εἰς πόλεμον καὶ τὰς διόδους τῆς ὀρεινῆς συνέκλεισαν καὶ ἐτείχισαν πᾶσαν κορυφὴν ὄρους ὑψηλοῦ καὶ ἔθηκαν ἐν τοῖς πεδίοις σκάνδαλα καὶ ὠργίσθη θυμῷ σφόδρα καὶ ἐκάλεσεν πάντας τοὺς ἄρχοντας Μωαβ καὶ τοὺς στρατηγοὺς Αμμων καὶ πάντας σατράπας τῆς παραλίας
Gdt_6,lxx,καὶ ὡς κατέπαυσεν ὁ θόρυβος τῶν ἀνδρῶν τῶν κύκλῳ τῆς συνεδρίας καὶ εἶπεν Ολοφέρνης ἀρχιστράτηγος δυνάμεως Ασσουρ πρὸς Αχιωρ ἐναντίον παντὸς τοῦ δήμου ἀλλοφύλων καὶ πρὸς πάντας υἱοὺς Μωαβ καὶ τίς εἶ σύ Αχιωρ καὶ οἱ μισθωτοὶ τοῦ Εφραιμ ὅτι ἐπροφήτευσας ἐν ἡμῖν καθὼς σήμερον καὶ εἶπας τὸ γένος Ισραηλ μὴ πολεμῆσαι ὅτι ὁ θεὸς αὐτῶν ὑπερασπιεῖ αὐτῶν καὶ τίς θεὸς εἰ μὴ Ναβουχοδονοσορ οὗτος ἀποστελεῖ τὸ κράτος αὐτοῦ καὶ ἐξολεθρεύσει αὐτοὺς ἀπὸ προσώπου τῆς γῆς καὶ οὐ ῥύσεται αὐτοὺς ὁ θεὸς αὐτῶν
